"ISSCAAP_Group","Taxonomic_Code","Alpha3_Code","Scientific_Name","English_name","French_name","Spanish_name","Arabic_name","Chinese_name","Russian_name","Author","Family","Order","FishStat_Data"
11,"140002006305","BRJ","Barilius tileo","","","","","","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006306","BRV","Barilius vagra","","","","","","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006307","BRR","Barilius bakeri","","","","","","","Day 1865","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006308","BLD","Barilius bendelisis","","","","","","","(Hamilton 1807)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006401","BDA","Brachydanio acuticephala","","","","","","","(Hora 1921)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006501","NTA","Notropis atherinoides","Emerald shiner","","","","","","Rafinesque 1818","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006502","NTB","Notropis bairdi","Red River shiner","","","","","","Hubbs & Ortenburger 1929","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006503","NTP","Notropis boops","Bigeye shiner","","","","","","Gilbert 1884","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006504","NTD","Notropis dorsalis","Bigmouth shiner","","","","","","(Agassiz 1854)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006505","NTG","Notropis girardi","Arkansas River shiner","","","","","","Hubbs & Ortenburger 1929","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006506","NTE","Notropis heterodon","Blackchin shiner","","","","","","(Cope 1865)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006507","NTR","Notropis heterolepis","Blacknose shiner","","","","","","Eigenmann & Eigenmann 1893","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006508","NTU","Notropis hudsonius","Spottail shiner","","","","","","(Clinton 1824)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006509","NTL","Notropis longirostris","Longnose shiner","","","","","","(Hay 1881)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006510","NTN","Notropis lutipinnis","Yellowfin shiner","","","","","","(Jordan & Brayton 1878)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006511","NTS","Notropis nubilus","Ozark minnow","","","","","","(Forbes 1878)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006512","NTQ","Notropis rubellus","Rosyface shiner","","","","","","(Agassiz 1850)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006513","NTI","Notropis rupestris","Bedrock shiner","","","","","","Page 1987","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006514","NRS","Notropis signipinnis","Flagfin shiner","","","","","","Bailey & Suttkus 1952","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006515","NRT","Notropis stramineus","Sand shiner","","","","","","(Cope 1865)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006516","NRX","Notropis texanus","Weed shiner","","","","","","(Girard 1856)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006517","NRV","Notropis volucellus","Mimic shiner","","","","","","(Cope 1865)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006601","HME","Hemibarbus labeo","Barbel steed","","","","唇(鱼骨)","","(Pallas 1776)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006602","UMM","Hemibarbus maculatus","Spotted steed","","","","花(鱼骨)","","Bleeker 1871","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006701","ROG","Rohtee ogilbii","Vatani rohtee","","","","","","Sykes 1839","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002006801","ABC","Amblypharyngodon microlepis","","","","","","","(Bleeker 1853)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006802","ABO","Amblypharyngodon mola","Mola carplet","","","","磨齿钝齿鱼","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002006803","ABL","Amblypharyngodon melettinus","Attentive carplet","","","","","","(Valenciennes 1844)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007001","ENA","Rastrineobola argentea","Silver cyprinid","","","","","","(Pellegrin 1904)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002007201","AHS","Acanthobrama lissneri","","","","","","","Tortonese 1952","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007202","AHT","Acanthobrama terraesanctae","Kinneret bleak","","","","","","Steinitz 1952","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002007301","PMP","Pimephales promelas","Fathead minnow","Tête de boule","","","","","Rafinesque 1820","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007501","HSY","Hesperoleucus symmetricus","California roach","","","","","","(Baird & Girard 1854)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007601","WAB","Parabramis pekinensis","White amur bream","Brème de Pékin","Brema de Pekín","أبراميس بِّكين","长春鳊","","(Basilewsky 1855)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007701","SQK","Squaliobarbus curriculus","Barbel chub","","","","赤眼鳟","","(Richardson 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007801","LTL","Culter alburnus","","","","","翘嘴红鲌","","Basilewsky 1855","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002007901","ZAP","Zacco platypus","Freshwater minnow","","","","","","(Temminck & Schlegel 1846)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002007902","ZAQ","Zacco taliensis","","","","","大理裂腹鱼","","(Regan 1907)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008001","AZH","Anaecypris hispanica","","","Jarabugo","","","","(Steindachner 1866)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008101","GRD","Garra dembeensis","","","","","","","(Rüppell 1836)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008102","GRG","Garra ghorensis","","","","","","","Krupp 1982","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008103","GRT","Garra gotyla","","","","","","","(Gray 1830)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008104","GRK","Garra lamta","","","","","","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008105","GRU","Garra mullya","","","","","","","(Sykes 1839)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008106","GRR","Garra rufa","","","","","","","(Heckel 1843)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008107","GRI","Garra tibanica","","","","","","","Trewavas 1941","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008201","OPD","Opsariichthys bidens","","","","","马口鱼","","Günther 1873","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008301","PDE","Pseudogobio esocinus","","","","","","","(Temminck & Schlegel 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008401","RHQ","Rhinichthys atratulus","Blacknose dace","","","","","","(Hermann 1804)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008402","RHW","Rhinichthys cataractae","Longnose dace","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008403","RHV","Rhinichthys osculus","Speckled dace","","","","","","(Girard 1856)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008501","NOB","Nocomis biguttatus","Hornyhead chub","","","","","","(Kirtland 1840)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008502","NOH","Nocomis leptocephalus","Bluehead chub","","","","","","(Girard 1856)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008503","NOI","Nocomis micropogon","River chub","","","","","","(Cope 1865)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008701","YPA","Cyprinella alvarezdelvillari","","","","","","","Contreras-Balderas & Lourdes Lozano 1994","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008702","YPN","Cyprinella analostana","Satinfin shiner","","","","","","Girard 1859","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008703","YPC","Cyprinella callistia","Alabama shiner","","","","","","(Jordan 1877)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008704","YPM","Cyprinella camura","Bluntface shiner","","","","","","(Jordan & Meek 1884)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008705","YPL","Cyprinella lutrensis","Red shiner","","","","","","(Baird & Girard 1853)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008706","YPP","Cyprinella proserpina","Proserpine shiner","","","","","","(Girard 1856)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008707","YPI","Cyprinella spiloptera","Spotfin shiner","","","","","","(Cope 1867)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008708","YPV","Cyprinella venusta","Blacktail shiner","","","","","","Girard 1856","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008801","ATL","Acheilognathus limbatus","Oily bitterling","","","","","","(Temminck & Schlegel 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008802","ATN","Acheilognathus melanogaster","","","","","","","Bleeker 1860","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008803","ATR","Acheilognathus rhombeus","","","","","","","(Temminck & Schlegel 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002008804","ATT","Acheilognathus tabira","","","","","","","Jordan & Thompson 1914","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009001","AYH","Aphyocypris chinensis","Chinese bleak","","","","","","Günther 1868","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009101","HBP","Hybognathus placitus","Plains minnow","","","","","","Girard 1856","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009401","HEY","Chelaethiops bibie","","","","","","","(Joannis 1835)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009501","DID","Dionda diaboli","Devils River minnow","","","","","","Hubbs & Brown 1957","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009502","DIE","Dionda episcopa","Roundnose minnow","","","","","","Girard 1856","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009601","AUE","Aspiolucius esocinus","Pike asp","","","","","","(Kessler 1874)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009701","VIV","Vimba vimba","Vimba bream","","","","","Рыбец(=сырть)","(Linnaeus 1758)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002009702","VIM","Vimba melanops","Macedonian vimba","","","","","","(Heckel 1837)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009801","UEP","Couesius plumbeus","Lake chub","","","","","","(Agassiz 1850)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002009901","SMU","Semotilus atromaculatus","Creek chub","","","","","","(Mitchill 1818)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010001","FSC","Pelecus cultratus","Sichel","","Peleco","","","Чехонь","(Linnaeus 1758)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002010101","SHP","Sarcocheilichthys nigripinnis","Rainbow gudgeon","","","","","","(Günther 1873)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010201","TPW","Typhlogarra widdowsoni","Iraq blind barb","","","","","","Trewavas 1955","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010301","TYA","Tanichthys albonubes","White cloud mountain minnow","","","","","","Lin 1932","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010401","MPL","Campostoma anomalum","Central stoneroller","","","","","","(Rafinesque 1820)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010402","MPG","Campostoma oligolepis","Largescale stoneroller","","","","","","Hubbs & Greene 1935","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010601","AUH","Aulopyge huegelii","Dalmatian barbelgudgeon","","","","","","Heckel 1843","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010701","OHM","Orthodon microlepidotus","Sacramento blackfish","","","","","","(Ayres 1854)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010801","LVE","Lavinia exilicauda","Hitch","","","","","","Baird & Girard 1854","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002010901","PLT","Plagopterus argentissimus","Woundfin","","","","","","Cope 1874","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002011001","IOP","Iotichthys phlegethontis","Least chub","","","","","","(Cope 1874)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002011201","PHK","Phenacobius catostomus","Riffle minnow","","","","","","Jordan 1877","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002011401","EVU","Evarra bustamantei","","","","","","","Navarro 1955","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002011501","ASU","Aspius aspius","Asp","Aspe","Aspio","","","Жерех обыкновенный","(Linnaeus 1758)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002011801","NOU","Clinostomus elongatus","Redside dace","","","","","","(Kirtland 1840)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012001","BNB","Balantiocheilos melanopterus","Tricolor sharkminnow","","","","","","(Bleeker 1851)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012101","MOI","Moroco steindachneri","","","","","","","(Sauvage 1883)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012201","MDE","Mandibularca resinus","","","","","","","Herre 1924","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012401","NUC","Chalcalburnus chalcoides","Danube bleak","","","","","","(Güldenstädt 1772)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002012402","AWT","Chalcalburnus tarichi","Tarek","","","","","Тарех","(Güldenstädt 1814)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002012501","AHA","Acanthorhodeus asmussii","Russian bitterling","","","","","","(Dybowski 1872)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012601","PDP","Pseudorasbora parva","Stone moroko","","","","麦穗鱼","","(Temminck & Schlegel 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012701","BNE","Bangana behri","","","","","贝尔氏野鲮","","(Fowler 1937)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012702","DDT","Bangana yunnanensis","","","","","云南华鲮","","(Wu, Lin, Chen, Chen & He 1977)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012703","DDV","Bangana dero","Kalabans","","","","墨脱华鲮","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012801","BRN","Barbichthys laevis","","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002012903","BBT","Barbodes platysoma","","","","","","","(Bleeker 1855)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002012904","FHF","Barbodes semifasciolatus","Chinese barb","","","","","","(Günther 1868)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002013201","FCH","Leptobarbus hoeveni","Hoven's carp","Barbus d'Hoven","Barbo de Hoven","بنّيّ هوفن - بربيس هُوفن","细鲃","Лептобарбус Хэвена","(Bleeker 1851)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002013301","ARC","Acrocheilus alutaceus","Chiselmouth","","","","","","Agassiz & Pickering 1855","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002013401","HMU","Hemiculter leucisculus","Sharpbelly","","","","","","(Basilewsky 1855)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002013501","BBC","Barboides gracilis","","","","","","","Brüning 1929","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002013601","BBV","Barbopsis devecchii","Somalian blind barb","","","","","","di Caporiacco 1926","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002013801","TKT","Tanakia tanago","Tokyo bitterling","","","","","","(Tanaka 1909)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002013901","BWZ","Biwia zezera","","","","","","","(Ishikawa 1895)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014001","PDL","Pseudaspius leptocephalus","Redfin","","","","拟赤梢鱼","","(Pallas 1776)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014101","BOI","Boraras brigittae","","","","","","","(Vogt 1978)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014201","CUG","Caecobarbus geertsii","Congo blind barb","","","","","","Boulenger 1921","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014301","YCB","Caecocypris basimi","","","","","","","Banister & Bunni 1980","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014401","BKC","Mylopharyngodon piceus","Black carp","Carpe noire","Carpa negra","شبّوط أسود","青鱼","Амур черный","(Richardson 1846)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002014501","OEC","Capoeta capoeta","Seven khramulya","","","","","","(Güldenstädt 1773)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002014502","OED","Capoeta damascina","","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014601","LXC","Luxilus chrysocephalus","Striped shiner","","","","","","(Rafinesque 1820)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014602","LXO","Luxilus cornutus","Common shiner","","","","","","(Mitchill 1817)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002014701","OGC","Oregonichthys crameri","Oregon chub","","","","","","(Snyder 1908)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015001","GNA","Gnathopogon caerulescens","","","","","","","(Sauvage 1883)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015002","GNE","Gnathopogon elongatus","","","","","","","(Temminck & Schlegel 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015101","WUB","Megalobrama amblycephala","Wuchang bream","Carpe de Wuchang","Carpa de Wuchang","شبّوط يوشانغ","团头鲂","Лещ учанский","Yih 1955","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002015102","WUT","Megalobrama terminalis","Black Amur bream","","","","三角鲂","","(Richardson 1846)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015301","MHC","Mylocheilus caurinus","Peamouth","","","","","","(Richardson 1836)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015501","LPV","Lepidomeda vittata","Little Colorado spinedace","","","","","","Cope 1874","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015701","DIL","Diptychus maculatus","Scaly osman","","","","","Осман чешуйчатый","Steindachner 1866","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015802","PTO","Ptychobarbus conirostris","","","","","","","Steindachner 1866","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002015901","SZP","Schizopygopsis pylzovi","","","","","","","Kessler 1876","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016001","TGC","Tiaroga cobitis","Loach minnow","","","","","","Girard 1856","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016103","PUI","Puntius binotatus","Spotted barb","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002016104","PUH","Puntius amphibius","","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016105","PUU","Puntius arulius","Arulius barb","","","","","","(Jerdon 1849)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016106","PUO","Puntius conchonius","Rosy barb","","","","","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016108","PUM","Puntius filamentosus","Blackspot barb","","","","","","(Valenciennes 1844)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016109","PUD","Puntius orphoides","","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016111","PUR","Puntius sophore","Pool barb","","","","","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016114","PUT","Puntius tetrazona","Sumatra barb","","","","","","(Bleeker 1855)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016115","PUW","Puntius ticto","Ticto barb","","","","","","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016116","FZP","Puntius lateristriga","Spanner barb","","","","","","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016117","FQP","Puntius puntio","Puntio barb","","","","","","Hamilton 1822","CYPRINIDAE","CYPRINIFORMES","NO"
11,"1400020161XX","FAB","Puntius spp","Asian barbs nei","Barbeaux d'Asie nca","Barbos de Asia nep","","","Пунтиусы","","CYPRINIDAE","CYPRINIFORMES","YES"
11,"140002016201","OEK","Capoetobrama kuschakewitschi","Sharpray","","","","","","(Kessler 1872)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016301","OEN","Carassioides cantonensis","","","","","","","(Heincke 1892)","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016401","PHH","Cephalakompsus pachycheilus","","","","","","","Herre 1924","CYPRINIDAE","CYPRINIFORMES","NO"
11,"140002016501","HYA","Chanodichthys dabryi","Humpback","","","","青梢红鲌","","(Bleeker 1871)","CYPRINIDAE","CYPRINIFORMES","NO"
